id,user_id,hotspot_id,entry_time,exit_time
5782,15,70,"2020-11-14 09:57:06","2020-11-14 11:35:06"
5783,15,29,"2020-11-14 11:51:43","2020-11-14 14:18:43"
5784,15,61,"2020-11-14 14:30:35","2020-11-14 15:06:35"
5785,15,89,"2020-11-14 15:31:47","2020-11-14 17:02:47"
5786,15,176,"2020-11-14 17:15:14","2020-11-14 18:24:14"
5787,15,19,"2020-11-14 18:49:24","2020-11-14 19:28:24"
5788,15,54,"2020-11-14 20:05:06","2020-11-14 22:35:06"
5789,15,190,"2020-11-14 23:07:39","2020-11-15 01:13:39"
5790,15,152,"2020-11-15 08:02:51","2020-11-15 10:23:51"
5791,15,129,"2020-11-15 10:50:44","2020-11-15 12:22:44"
5792,15,195,"2020-11-15 13:32:08","2020-11-15 15:36:08"
5793,15,173,"2020-11-15 15:54:53","2020-11-15 18:34:53"
5794,15,87,"2020-11-15 19:35:51","2020-11-15 22:20:51"
5795,15,55,"2020-11-15 22:30:40","2020-11-15 23:38:40"
5796,15,163,"2020-11-16 10:40:09","2020-11-16 12:45:09"
5797,15,200,"2020-11-16 13:17:14","2020-11-16 13:54:14"
5798,15,113,"2020-11-16 14:09:06","2020-11-16 16:22:06"
5799,15,68,"2020-11-16 16:26:36","2020-11-16 18:27:36"
5800,15,170,"2020-11-16 18:44:27","2020-11-16 21:25:27"
5801,15,32,"2020-11-16 22:17:24","2020-11-16 23:47:24"
5802,15,164,"2020-11-17 06:08:42","2020-11-17 07:57:42"
5803,15,152,"2020-11-17 08:39:44","2020-11-17 11:15:44"
5804,15,163,"2020-11-17 11:23:51","2020-11-17 13:24:51"
5805,15,133,"2020-11-17 14:24:55","2020-11-17 16:06:55"
5806,15,49,"2020-11-17 17:17:35","2020-11-17 18:57:35"
5807,15,179,"2020-11-17 19:51:15","2020-11-17 20:42:15"
5808,15,86,"2020-11-17 20:57:54","2020-11-17 22:47:54"
5809,15,144,"2020-11-17 23:17:20","2020-11-17 23:27:20"
5810,15,25,"2020-11-18 12:30:26","2020-11-18 15:25:26"
5811,15,190,"2020-11-18 15:40:06","2020-11-18 16:51:06"
5812,15,178,"2020-11-18 17:03:20","2020-11-18 18:36:20"
5813,15,134,"2020-11-18 19:00:43","2020-11-18 21:23:43"
5814,15,46,"2020-11-18 22:39:22","2020-11-19 00:49:22"
5815,15,29,"2020-11-19 12:47:04","2020-11-19 13:59:04"
5816,15,9,"2020-11-19 14:02:33","2020-11-19 16:57:33"
5817,15,176,"2020-11-19 17:01:34","2020-11-19 17:09:34"
5818,15,184,"2020-11-19 17:36:21","2020-11-19 19:25:21"
5819,15,183,"2020-11-19 20:02:32","2020-11-19 22:37:32"
5820,15,148,"2020-11-19 23:05:35","2020-11-20 01:58:35"
5821,15,37,"2020-11-20 07:22:56","2020-11-20 07:47:56"
5822,15,121,"2020-11-20 08:10:39","2020-11-20 09:35:39"
5823,15,175,"2020-11-20 10:00:42","2020-11-20 12:53:42"
5824,15,5,"2020-11-20 13:33:59","2020-11-20 16:06:59"
5825,15,47,"2020-11-20 16:36:40","2020-11-20 17:15:40"
5826,15,157,"2020-11-20 17:56:33","2020-11-20 18:03:33"
5827,15,200,"2020-11-20 18:39:57","2020-11-20 21:24:57"
5828,15,163,"2020-11-20 21:50:37","2020-11-20 21:51:37"
5829,15,156,"2020-11-20 21:55:12","2020-11-21 00:11:12"
5830,15,12,"2020-11-21 09:09:57","2020-11-21 10:10:57"
5831,15,194,"2020-11-21 10:35:34","2020-11-21 13:31:34"
5832,15,134,"2020-11-21 13:41:36","2020-11-21 14:10:36"
5833,15,180,"2020-11-21 14:15:52","2020-11-21 14:42:52"
5834,15,161,"2020-11-21 14:51:38","2020-11-21 17:26:38"
5835,15,9,"2020-11-21 17:38:17","2020-11-21 17:54:17"
5836,15,166,"2020-11-21 19:17:09","2020-11-21 19:58:09"
5837,15,89,"2020-11-21 21:15:41","2020-11-21 21:36:41"
5838,15,84,"2020-11-21 22:07:06","2020-11-22 00:12:06"
5839,15,138,"2020-11-22 14:52:56","2020-11-22 16:54:56"
5840,15,26,"2020-11-22 17:42:54","2020-11-22 17:46:54"
5841,15,69,"2020-11-22 17:56:56","2020-11-22 19:41:56"
5842,15,75,"2020-11-22 20:03:07","2020-11-22 22:31:07"
5843,15,28,"2020-11-22 22:42:48","2020-11-23 00:31:48"
5844,15,36,"2020-11-23 15:03:21","2020-11-23 16:21:21"
5845,15,124,"2020-11-23 16:55:14","2020-11-23 19:45:14"
5846,15,106,"2020-11-23 19:56:51","2020-11-23 21:00:51"
5847,15,5,"2020-11-23 21:13:11","2020-11-23 23:24:11"
5848,15,164,"2020-11-24 16:55:40","2020-11-24 19:39:40"
5849,15,194,"2020-11-24 19:48:30","2020-11-24 20:41:30"
5850,15,3,"2020-11-24 21:29:04","2020-11-24 21:42:04"
5851,15,188,"2020-11-24 21:54:35","2020-11-24 23:16:35"
5852,15,2,"2020-11-25 11:19:04","2020-11-25 13:53:04"
5853,15,126,"2020-11-25 14:05:24","2020-11-25 15:13:24"
5854,15,162,"2020-11-25 15:27:25","2020-11-25 16:29:25"
5855,15,183,"2020-11-25 16:41:36","2020-11-25 18:32:36"
5856,15,187,"2020-11-25 19:44:26","2020-11-25 21:36:26"
5857,15,92,"2020-11-25 22:44:39","2020-11-26 01:13:39"
5858,15,114,"2020-11-26 12:05:18","2020-11-26 12:37:18"
5859,15,163,"2020-11-26 12:49:21","2020-11-26 13:42:21"
5860,15,89,"2020-11-26 14:06:52","2020-11-26 15:51:52"
5861,15,75,"2020-11-26 16:01:31","2020-11-26 18:28:31"
5862,15,13,"2020-11-26 18:41:56","2020-11-26 20:11:56"
5863,15,113,"2020-11-26 20:41:13","2020-11-26 22:30:13"
5864,15,65,"2020-11-26 22:46:14","2020-11-27 00:09:14"
5865,15,44,"2020-11-27 09:38:41","2020-11-27 10:07:41"
5866,15,91,"2020-11-27 10:20:30","2020-11-27 12:16:30"
5867,15,74,"2020-11-27 13:07:59","2020-11-27 15:06:59"
5868,15,181,"2020-11-27 15:21:16","2020-11-27 16:35:16"
5869,15,54,"2020-11-27 17:01:07","2020-11-27 18:11:07"
5870,15,13,"2020-11-27 18:47:11","2020-11-27 19:23:11"
5871,15,200,"2020-11-27 19:48:03","2020-11-27 22:24:03"
5872,15,115,"2020-11-27 22:35:23","2020-11-28 01:19:23"
5873,15,72,"2020-11-28 12:33:02","2020-11-28 13:08:02"
5874,15,170,"2020-11-28 14:07:46","2020-11-28 16:32:46"
5875,15,186,"2020-11-28 16:50:37","2020-11-28 17:51:37"
5876,15,18,"2020-11-28 19:11:00","2020-11-28 19:12:00"
5877,15,64,"2020-11-28 19:44:55","2020-11-28 20:14:55"
5878,15,196,"2020-11-28 20:41:58","2020-11-28 23:29:58"
5879,15,92,"2020-11-29 11:47:27","2020-11-29 12:28:27"
5880,15,186,"2020-11-29 13:40:45","2020-11-29 14:51:45"
5881,15,59,"2020-11-29 15:14:57","2020-11-29 15:36:57"
5882,15,130,"2020-11-29 15:52:32","2020-11-29 16:05:32"
5883,15,197,"2020-11-29 16:24:05","2020-11-29 18:41:05"
5884,15,101,"2020-11-29 19:21:13","2020-11-29 20:47:13"
5885,15,39,"2020-11-29 21:40:31","2020-11-29 22:06:31"
5886,15,177,"2020-11-29 22:32:20","2020-11-30 00:55:20"
5887,15,156,"2020-11-30 14:44:05","2020-11-30 17:35:05"
5888,15,182,"2020-11-30 17:51:11","2020-11-30 19:35:11"
5889,15,57,"2020-11-30 19:36:29","2020-11-30 20:59:29"
5890,15,136,"2020-11-30 21:02:01","2020-11-30 22:53:01"
5891,15,141,"2020-11-30 23:43:17","2020-11-30 23:46:17"
5892,15,13,"2020-12-01 15:43:59","2020-12-01 18:40:59"
5893,15,111,"2020-12-01 18:55:19","2020-12-01 20:15:19"
5894,15,161,"2020-12-01 20:38:24","2020-12-01 21:28:24"
5895,15,78,"2020-12-01 21:45:14","2020-12-01 23:10:14"
5896,15,194,"2020-12-02 08:26:59","2020-12-02 09:16:59"
5897,15,71,"2020-12-02 10:11:19","2020-12-02 12:31:19"
5898,15,100,"2020-12-02 13:43:03","2020-12-02 14:43:03"
5899,15,5,"2020-12-02 14:46:03","2020-12-02 14:55:03"
5900,15,170,"2020-12-02 15:32:22","2020-12-02 16:30:22"
5901,15,10,"2020-12-02 17:12:06","2020-12-02 17:42:06"
5902,15,134,"2020-12-02 18:02:04","2020-12-02 19:13:04"
5903,15,193,"2020-12-02 19:41:27","2020-12-02 20:57:27"
5904,15,95,"2020-12-02 21:37:59","2020-12-02 23:09:59"
5905,15,181,"2020-12-03 12:30:28","2020-12-03 14:48:28"
5906,15,194,"2020-12-03 14:56:35","2020-12-03 16:17:35"
5907,15,143,"2020-12-03 16:24:45","2020-12-03 18:22:45"
5908,15,45,"2020-12-03 19:11:53","2020-12-03 21:17:53"
5909,15,111,"2020-12-03 21:25:51","2020-12-04 00:24:51"
5910,15,119,"2020-12-04 10:59:44","2020-12-04 11:48:44"
5911,15,30,"2020-12-04 12:02:16","2020-12-04 14:45:16"
5912,15,73,"2020-12-04 15:58:51","2020-12-04 18:20:51"
5913,15,106,"2020-12-04 18:42:33","2020-12-04 18:44:33"
5914,15,2,"2020-12-04 18:51:16","2020-12-04 21:30:16"
5915,15,136,"2020-12-04 21:31:12","2020-12-04 23:24:12"
5916,15,163,"2020-12-05 16:01:28","2020-12-05 16:15:28"
5917,15,22,"2020-12-05 16:42:34","2020-12-05 19:33:34"
5918,15,29,"2020-12-05 19:36:26","2020-12-05 20:01:26"
5919,15,50,"2020-12-05 20:27:54","2020-12-05 22:18:54"
5920,15,123,"2020-12-05 22:50:48","2020-12-06 00:06:48"
5921,15,89,"2020-12-06 10:15:11","2020-12-06 11:35:11"
5922,15,53,"2020-12-06 12:50:50","2020-12-06 14:30:50"
5923,15,84,"2020-12-06 15:13:10","2020-12-06 16:59:10"
5924,15,13,"2020-12-06 17:33:43","2020-12-06 18:49:43"
5925,15,150,"2020-12-06 19:10:45","2020-12-06 19:35:45"
5926,15,103,"2020-12-06 20:18:12","2020-12-06 21:20:12"
5927,15,190,"2020-12-06 21:43:45","2020-12-06 23:54:45"
5928,15,160,"2020-12-07 11:58:00","2020-12-07 13:58:00"
5929,15,195,"2020-12-07 14:20:15","2020-12-07 15:30:15"
5930,15,57,"2020-12-07 16:14:54","2020-12-07 19:11:54"
5931,15,150,"2020-12-07 19:48:43","2020-12-07 21:10:43"
5932,15,50,"2020-12-07 21:29:29","2020-12-07 22:48:29"
5933,15,11,"2020-12-07 23:15:04","2020-12-07 23:26:04"
5934,15,183,"2020-12-08 10:12:33","2020-12-08 11:33:33"
5935,15,196,"2020-12-08 11:56:26","2020-12-08 14:44:26"
5936,15,64,"2020-12-08 15:13:25","2020-12-08 16:21:25"
5937,15,2,"2020-12-08 16:56:00","2020-12-08 17:23:00"
5938,15,112,"2020-12-08 17:26:37","2020-12-08 18:08:37"
5939,15,9,"2020-12-08 18:17:29","2020-12-08 19:30:29"
5940,15,29,"2020-12-08 19:32:21","2020-12-08 20:37:21"
5941,15,57,"2020-12-08 20:43:41","2020-12-08 21:52:41"
5942,15,136,"2020-12-08 21:57:44","2020-12-08 22:38:44"
5943,15,130,"2020-12-08 23:08:17","2020-12-09 00:34:17"
5944,15,175,"2020-12-09 08:29:09","2020-12-09 09:27:09"
5945,15,16,"2020-12-09 10:28:56","2020-12-09 13:27:56"
5946,15,84,"2020-12-09 14:30:10","2020-12-09 15:15:10"
5947,15,144,"2020-12-09 15:27:33","2020-12-09 16:07:33"
5948,15,130,"2020-12-09 16:30:57","2020-12-09 17:05:57"
5949,15,62,"2020-12-09 17:36:08","2020-12-09 20:36:08"
5950,15,125,"2020-12-09 20:50:32","2020-12-09 23:18:32"
5951,15,72,"2020-12-10 10:27:58","2020-12-10 12:53:58"
5952,15,163,"2020-12-10 13:15:13","2020-12-10 14:00:13"
5953,15,73,"2020-12-10 14:48:00","2020-12-10 16:32:00"
5954,15,47,"2020-12-10 16:42:58","2020-12-10 19:32:58"
5955,15,127,"2020-12-10 19:51:05","2020-12-10 21:08:05"
5956,15,64,"2020-12-10 21:30:55","2020-12-10 23:35:55"
5957,15,37,"2020-12-11 07:56:01","2020-12-11 09:43:01"
5958,15,129,"2020-12-11 11:03:37","2020-12-11 13:24:37"
5959,15,33,"2020-12-11 14:00:20","2020-12-11 15:12:20"
5960,15,162,"2020-12-11 15:32:52","2020-12-11 15:34:52"
5961,15,125,"2020-12-11 15:52:18","2020-12-11 18:19:18"
5962,15,26,"2020-12-11 18:22:21","2020-12-11 19:37:21"
5963,15,10,"2020-12-11 20:14:11","2020-12-11 20:48:11"
5964,15,5,"2020-12-11 21:15:30","2020-12-11 21:47:30"
5965,15,186,"2020-12-11 21:57:15","2020-12-11 22:44:15"
5966,15,29,"2020-12-11 22:54:16","2020-12-12 00:46:16"
5967,15,70,"2020-12-12 15:56:34","2020-12-12 17:52:34"
5968,15,183,"2020-12-12 18:01:14","2020-12-12 19:50:14"
5969,15,69,"2020-12-12 20:03:04","2020-12-12 22:42:04"
5970,15,97,"2020-12-12 22:47:03","2020-12-12 23:19:03"
5971,15,25,"2020-12-13 10:19:04","2020-12-13 12:38:04"
5972,15,151,"2020-12-13 12:52:05","2020-12-13 13:09:05"
5973,15,71,"2020-12-13 13:21:17","2020-12-13 15:58:17"
5974,15,182,"2020-12-13 16:48:30","2020-12-13 18:55:30"
5975,15,164,"2020-12-13 19:25:46","2020-12-13 19:41:46"
5976,15,36,"2020-12-13 20:07:13","2020-12-13 22:29:13"
5977,15,183,"2020-12-13 23:43:37","2020-12-14 01:31:37"
5978,15,157,"2020-12-14 14:44:07","2020-12-14 17:21:07"
5979,15,31,"2020-12-14 17:56:41","2020-12-14 20:41:41"
5980,15,127,"2020-12-14 21:51:03","2020-12-15 00:22:03"
5981,15,190,"2020-12-15 07:31:14","2020-12-15 08:06:14"
5982,15,140,"2020-12-15 08:23:03","2020-12-15 10:19:03"
5983,15,36,"2020-12-15 10:49:20","2020-12-15 12:58:20"
5984,15,187,"2020-12-15 13:14:26","2020-12-15 13:16:26"
5985,15,182,"2020-12-15 14:02:45","2020-12-15 15:57:45"
5986,15,100,"2020-12-15 15:59:43","2020-12-15 16:13:43"
5987,15,81,"2020-12-15 16:23:09","2020-12-15 18:32:09"
5988,15,129,"2020-12-15 18:35:27","2020-12-15 18:52:27"
5989,15,103,"2020-12-15 18:58:15","2020-12-15 21:29:15"
5990,15,186,"2020-12-15 21:42:38","2020-12-15 22:35:38"
5991,15,70,"2020-12-15 22:44:59","2020-12-15 23:28:59"
5992,15,130,"2020-12-16 08:43:32","2020-12-16 11:27:32"
5993,15,82,"2020-12-16 11:58:24","2020-12-16 14:51:24"
5994,15,81,"2020-12-16 14:54:58","2020-12-16 16:08:58"
5995,15,62,"2020-12-16 16:28:06","2020-12-16 19:01:06"
5996,15,134,"2020-12-16 19:38:52","2020-12-16 21:58:52"
5997,15,69,"2020-12-16 22:24:18","2020-12-16 23:24:18"
5998,15,91,"2020-12-17 09:05:31","2020-12-17 11:39:31"
5999,15,69,"2020-12-17 11:46:46","2020-12-17 14:29:46"
6000,15,34,"2020-12-17 14:37:29","2020-12-17 15:00:29"
6001,15,150,"2020-12-17 15:19:11","2020-12-17 17:29:11"
6002,15,183,"2020-12-17 18:19:27","2020-12-17 18:52:27"
6003,15,86,"2020-12-17 19:23:57","2020-12-17 21:36:57"
6004,15,75,"2020-12-17 21:49:16","2020-12-18 00:07:16"
6005,15,75,"2020-12-18 11:41:24","2020-12-18 12:13:24"
6006,15,26,"2020-12-18 12:23:52","2020-12-18 14:36:52"
6007,15,80,"2020-12-18 14:55:27","2020-12-18 17:42:27"
6008,15,111,"2020-12-18 18:18:44","2020-12-18 19:11:44"
6009,15,100,"2020-12-18 19:15:40","2020-12-18 19:27:40"
6010,15,112,"2020-12-18 19:31:26","2020-12-18 22:02:26"
6011,15,81,"2020-12-18 22:06:59","2020-12-19 00:53:59"
6012,15,11,"2020-12-19 15:25:12","2020-12-19 15:56:12"
6013,15,2,"2020-12-19 16:04:00","2020-12-19 17:12:00"
6014,15,107,"2020-12-19 17:31:45","2020-12-19 18:13:45"
6015,15,45,"2020-12-19 18:30:43","2020-12-19 18:54:43"
6016,15,100,"2020-12-19 19:05:22","2020-12-19 21:50:22"
6017,15,50,"2020-12-19 21:55:53","2020-12-20 00:33:53"
6018,16,121,"2020-10-20 07:47:50","2020-10-20 08:15:50"
6019,16,36,"2020-10-20 08:24:48","2020-10-20 10:30:48"
6020,16,65,"2020-10-20 11:58:59","2020-10-20 14:15:59"
6021,16,158,"2020-10-20 15:17:08","2020-10-20 17:23:08"
6022,16,104,"2020-10-20 17:39:03","2020-10-20 20:35:03"
6023,16,97,"2020-10-20 20:52:21","2020-10-20 21:27:21"
6024,16,114,"2020-10-20 22:13:20","2020-10-20 22:30:20"
6025,16,5,"2020-10-20 22:54:49","2020-10-20 23:22:49"
6026,16,192,"2020-10-21 14:47:39","2020-10-21 16:57:39"
6027,16,200,"2020-10-21 17:22:31","2020-10-21 18:14:31"
6028,16,157,"2020-10-21 18:30:07","2020-10-21 21:29:07"
6029,16,138,"2020-10-21 21:36:44","2020-10-21 22:16:44"
6030,16,177,"2020-10-21 23:12:46","2020-10-21 23:46:46"
6031,16,104,"2020-10-22 11:13:00","2020-10-22 12:35:00"
6032,16,91,"2020-10-22 13:26:23","2020-10-22 14:27:23"
6033,16,128,"2020-10-22 14:59:58","2020-10-22 15:43:58"
6034,16,169,"2020-10-22 15:54:14","2020-10-22 16:38:14"
6035,16,168,"2020-10-22 17:26:17","2020-10-22 18:45:17"
6036,16,44,"2020-10-22 19:44:08","2020-10-22 22:24:08"
6037,16,13,"2020-10-22 22:44:39","2020-10-23 01:12:39"
6038,16,79,"2020-10-23 06:36:34","2020-10-23 08:01:34"
6039,16,173,"2020-10-23 08:36:19","2020-10-23 09:53:19"
6040,16,154,"2020-10-23 10:16:40","2020-10-23 12:42:40"
6041,16,166,"2020-10-23 13:16:31","2020-10-23 13:56:31"
6042,16,64,"2020-10-23 14:25:23","2020-10-23 15:34:23"
6043,16,99,"2020-10-23 15:38:03","2020-10-23 18:32:03"
6044,16,115,"2020-10-23 18:55:41","2020-10-23 21:53:41"
6045,16,44,"2020-10-23 22:01:22","2020-10-24 00:17:22"
6046,16,94,"2020-10-24 10:59:43","2020-10-24 13:04:43"
6047,16,191,"2020-10-24 13:29:42","2020-10-24 15:03:42"
6048,16,196,"2020-10-24 15:42:29","2020-10-24 16:00:29"
6049,16,58,"2020-10-24 16:21:52","2020-10-24 16:37:52"
6050,16,154,"2020-10-24 17:27:12","2020-10-24 20:06:12"
6051,16,5,"2020-10-24 20:57:23","2020-10-24 21:55:23"
6052,16,84,"2020-10-24 22:23:05","2020-10-24 23:31:05"
6053,16,39,"2020-10-25 15:20:07","2020-10-25 17:34:07"
6054,16,140,"2020-10-25 17:42:15","2020-10-25 17:52:15"
6055,16,2,"2020-10-25 18:24:27","2020-10-25 19:24:27"
6056,16,196,"2020-10-25 19:36:09","2020-10-25 20:22:09"
6057,16,1,"2020-10-25 20:41:45","2020-10-25 20:48:45"
6058,16,124,"2020-10-25 21:36:48","2020-10-25 22:42:48"
6059,16,100,"2020-10-25 22:53:50","2020-10-26 01:29:50"
6060,16,36,"2020-10-26 13:02:31","2020-10-26 14:22:31"
6061,16,121,"2020-10-26 14:28:55","2020-10-26 17:13:55"
6062,16,169,"2020-10-26 17:59:36","2020-10-26 19:18:36"
6063,16,123,"2020-10-26 19:26:49","2020-10-26 19:52:49"
6064,16,136,"2020-10-26 20:13:21","2020-10-26 20:52:21"
6065,16,143,"2020-10-26 21:32:55","2020-10-26 22:26:55"
6066,16,74,"2020-10-26 22:31:40","2020-10-27 00:23:40"
6067,16,170,"2020-10-27 17:18:07","2020-10-27 18:38:07"
6068,16,182,"2020-10-27 19:08:31","2020-10-27 21:36:31"
6069,16,115,"2020-10-27 21:37:30","2020-10-27 22:19:30"
6070,16,5,"2020-10-27 22:23:11","2020-10-27 22:44:11"
6071,16,100,"2020-10-27 22:45:26","2020-10-28 01:15:26"
6072,16,8,"2020-10-28 11:17:46","2020-10-28 12:35:46"
6073,16,169,"2020-10-28 14:02:19","2020-10-28 16:48:19"
6074,16,112,"2020-10-28 17:10:17","2020-10-28 19:33:17"
6075,16,104,"2020-10-28 20:15:29","2020-10-28 20:23:29"
6076,16,97,"2020-10-28 20:47:43","2020-10-28 22:10:43"
6077,16,5,"2020-10-28 22:16:39","2020-10-28 23:49:39"
6078,16,21,"2020-10-29 14:50:36","2020-10-29 17:09:36"
6079,16,64,"2020-10-29 17:59:54","2020-10-29 19:17:54"
6080,16,132,"2020-10-29 19:21:16","2020-10-29 21:45:16"
6081,16,197,"2020-10-29 22:21:44","2020-10-30 00:57:44"
6082,16,111,"2020-10-30 14:51:01","2020-10-30 15:55:01"
6083,16,144,"2020-10-30 16:12:34","2020-10-30 17:40:34"
6084,16,116,"2020-10-30 17:56:25","2020-10-30 20:50:25"
6085,16,13,"2020-10-30 20:55:04","2020-10-30 21:53:04"
6086,16,142,"2020-10-30 22:26:27","2020-10-30 23:58:27"
6087,16,35,"2020-10-31 11:54:11","2020-10-31 12:36:11"
6088,16,194,"2020-10-31 13:19:21","2020-10-31 15:42:21"
6089,16,34,"2020-10-31 16:03:54","2020-10-31 16:27:54"
6090,16,28,"2020-10-31 16:42:17","2020-10-31 17:07:17"
6091,16,159,"2020-10-31 18:03:03","2020-10-31 18:39:03"
6092,16,69,"2020-10-31 19:30:33","2020-10-31 20:09:33"
6093,16,45,"2020-10-31 20:29:59","2020-10-31 21:54:59"
6094,16,106,"2020-10-31 21:57:39","2020-10-31 22:12:39"
6095,16,197,"2020-10-31 22:34:44","2020-11-01 00:59:44"
6096,16,120,"2020-11-01 11:59:38","2020-11-01 12:19:38"
6097,16,140,"2020-11-01 12:33:17","2020-11-01 15:08:17"
6098,16,6,"2020-11-01 15:16:16","2020-11-01 17:19:16"
6099,16,72,"2020-11-01 18:01:54","2020-11-01 19:48:54"
6100,16,196,"2020-11-01 20:33:53","2020-11-01 22:27:53"
6101,16,1,"2020-11-01 22:36:56","2020-11-01 22:50:56"
6102,16,66,"2020-11-01 23:49:04","2020-11-02 01:21:04"
6103,16,104,"2020-11-02 13:56:32","2020-11-02 15:49:32"
6104,16,9,"2020-11-02 16:18:16","2020-11-02 18:20:16"
6105,16,26,"2020-11-02 18:22:52","2020-11-02 19:35:52"
6106,16,52,"2020-11-02 19:37:44","2020-11-02 21:37:44"
6107,16,11,"2020-11-02 21:47:38","2020-11-02 22:54:38"
6108,16,186,"2020-11-02 23:10:44","2020-11-03 00:38:44"
6109,16,2,"2020-11-03 07:00:55","2020-11-03 09:06:55"
6110,16,176,"2020-11-03 09:07:40","2020-11-03 09:53:40"
6111,16,75,"2020-11-03 10:03:24","2020-11-03 12:28:24"
6112,16,79,"2020-11-03 12:43:43","2020-11-03 15:30:43"
6113,16,22,"2020-11-03 15:48:24","2020-11-03 18:45:24"
6114,16,182,"2020-11-03 18:48:27","2020-11-03 20:03:27"
6115,16,72,"2020-11-03 20:34:04","2020-11-03 23:08:04"
6116,16,74,"2020-11-04 14:47:11","2020-11-04 15:26:11"
6117,16,5,"2020-11-04 15:53:14","2020-11-04 18:12:14"
6118,16,14,"2020-11-04 18:54:59","2020-11-04 18:56:59"
6119,16,194,"2020-11-04 19:26:12","2020-11-04 20:28:12"
6120,16,163,"2020-11-04 20:37:20","2020-11-04 21:45:20"
6121,16,161,"2020-11-04 22:09:14","2020-11-04 23:17:14"
6122,16,198,"2020-11-05 10:15:28","2020-11-05 13:08:28"
6123,16,42,"2020-11-05 13:24:15","2020-11-05 15:18:15"
6124,16,15,"2020-11-05 15:39:09","2020-11-05 16:12:09"
6125,16,169,"2020-11-05 16:38:03","2020-11-05 17:09:03"
6126,16,28,"2020-11-05 17:16:16","2020-11-05 17:41:16"
6127,16,131,"2020-11-05 17:46:31","2020-11-05 19:43:31"
6128,16,123,"2020-11-05 19:56:28","2020-11-05 20:21:28"
6129,16,63,"2020-11-05 20:51:57","2020-11-05 20:55:57"
6130,16,110,"2020-11-05 21:02:03","2020-11-05 23:28:03"
6131,16,200,"2020-11-06 09:28:36","2020-11-06 11:18:36"
6132,16,119,"2020-11-06 11:56:28","2020-11-06 14:34:28"
6133,16,3,"2020-11-06 15:08:17","2020-11-06 18:04:17"
6134,16,90,"2020-11-06 18:19:47","2020-11-06 19:11:47"
6135,16,183,"2020-11-06 19:49:43","2020-11-06 20:36:43"
6136,16,31,"2020-11-06 20:52:48","2020-11-06 23:49:48"
6137,16,194,"2020-11-07 10:58:46","2020-11-07 12:12:46"
6138,16,21,"2020-11-07 12:35:52","2020-11-07 13:53:52"
6139,16,143,"2020-11-07 14:31:59","2020-11-07 15:22:59"
6140,16,192,"2020-11-07 15:34:16","2020-11-07 18:21:16"
6141,16,43,"2020-11-07 19:37:12","2020-11-07 20:21:12"
6142,16,181,"2020-11-07 20:58:50","2020-11-07 21:36:50"
6143,16,8,"2020-11-07 21:44:48","2020-11-07 22:57:48"
6144,16,74,"2020-11-07 23:01:58","2020-11-08 00:28:58"
6145,16,164,"2020-11-08 09:42:10","2020-11-08 12:38:10"
6146,16,57,"2020-11-08 13:00:29","2020-11-08 14:08:29"
6147,16,113,"2020-11-08 14:43:55","2020-11-08 15:00:55"
6148,16,190,"2020-11-08 15:14:11","2020-11-08 17:29:11"
6149,16,5,"2020-11-08 17:43:08","2020-11-08 20:13:08"
6150,16,182,"2020-11-08 20:15:50","2020-11-08 22:18:50"
6151,16,104,"2020-11-08 22:48:26","2020-11-09 00:13:26"
6152,16,114,"2020-11-09 14:19:06","2020-11-09 15:52:06"
6153,16,10,"2020-11-09 16:09:48","2020-11-09 17:03:48"
6154,16,79,"2020-11-09 17:56:44","2020-11-09 19:14:44"
6155,16,15,"2020-11-09 19:43:46","2020-11-09 21:09:46"
6156,16,91,"2020-11-09 21:58:15","2020-11-09 22:53:15"
6157,16,52,"2020-11-09 22:56:52","2020-11-10 00:30:52"
6158,16,111,"2020-11-10 09:14:48","2020-11-10 10:51:48"
6159,16,66,"2020-11-10 11:00:55","2020-11-10 13:53:55"
6160,16,106,"2020-11-10 14:02:45","2020-11-10 16:44:45"
6161,16,94,"2020-11-10 17:37:24","2020-11-10 18:30:24"
6162,16,138,"2020-11-10 18:53:59","2020-11-10 21:08:59"
6163,16,124,"2020-11-10 21:18:17","2020-11-10 22:28:17"
6164,16,46,"2020-11-10 23:34:44","2020-11-11 01:29:44"
6165,16,182,"2020-11-11 08:26:50","2020-11-11 10:35:50"
6166,16,82,"2020-11-11 10:40:52","2020-11-11 12:31:52"
6167,16,126,"2020-11-11 12:44:03","2020-11-11 14:47:03"
6168,16,193,"2020-11-11 15:06:07","2020-11-11 15:20:07"
6169,16,125,"2020-11-11 15:37:08","2020-11-11 18:07:08"
6170,16,81,"2020-11-11 18:09:26","2020-11-11 18:21:26"
6171,16,5,"2020-11-11 18:33:12","2020-11-11 20:05:12"
6172,16,41,"2020-11-11 20:19:46","2020-11-11 22:52:46"
6173,16,78,"2020-11-11 22:59:14","2020-11-12 00:46:14"
6174,16,113,"2020-11-12 12:41:26","2020-11-12 14:22:26"
6175,16,131,"2020-11-12 14:48:06","2020-11-12 16:54:06"
6176,16,34,"2020-11-12 16:58:53","2020-11-12 19:09:53"
6177,16,62,"2020-11-12 19:15:37","2020-11-12 20:41:37"
6178,16,69,"2020-11-12 20:45:54","2020-11-12 23:21:54"
6179,16,49,"2020-11-13 14:14:25","2020-11-13 14:43:25"
6180,16,140,"2020-11-13 15:27:20","2020-11-13 17:49:20"
