id,name,description,x,y,type
388,cafe_1878384049744,cafe,51.730619733910764,19.39135027547448,outdoor
389,library_1878384049792,library,51.75961466176648,19.465930630433068,outdoor
390,restaurant_1878384049840,restaurant,51.74760292789554,19.40883037125201,outdoor
391,shop_1878384049888,shop,51.808689822144466,19.475735040640906,outdoor
392,bowlingPlace_1878384049936,bowlingPlace,51.755162628120516,19.463845819907124,outdoor
393,restaurant_1878384049984,restaurant,51.80144749776599,19.47795312527997,outdoor
394,university_1878384050032,university,51.76393483864595,19.43434936083956,outdoor
395,parking_1878384050080,parking,51.744115873678616,19.421162566480188,outdoor
396,restaurant_1878384050128,restaurant,51.729208440519365,19.429667217578793,outdoor
397,library_1878384046432,library,51.73600814560361,19.4200092520385,outdoor
398,cinema_1878384046384,cinema,51.744437786597224,19.47011740229732,outdoor
399,bowlingPlace_1878384046336,bowlingPlace,51.743027940714306,19.386186510731434,outdoor
400,cinema_1878384046288,cinema,51.727708055102596,19.414137341143434,outdoor
401,shop_1878384046240,shop,51.747907367964494,19.42771969722561,outdoor
402,park_1878384046192,park,51.78217135546062,19.48225858148337,outdoor
403,stadium_1878384046144,stadium,51.76417484394988,19.46008406785853,outdoor
404,restaurant_1878384079248,restaurant,51.74371107518863,19.467438906956904,outdoor
405,shop_1878384079296,shop,51.78428876136375,19.399428673344712,outdoor
406,stadium_1878384079344,stadium,51.771109223504524,19.526408706485793,outdoor
407,parking_1878384079392,parking,51.736611095939914,19.434711143417452,outdoor
408,cinema_1878384079440,cinema,51.73299735391909,19.45376628914175,outdoor
409,cafe_1878384079488,cafe,51.73942780055708,19.407451768368844,outdoor
410,bowlingPlace_1878384079536,bowlingPlace,51.75894269754568,19.45576138290894,outdoor
411,restaurant_1878384079584,restaurant,51.76790183680709,19.481164805849794,outdoor
412,bowlingPlace_1878384079632,bowlingPlace,51.73120289117333,19.411841689980672,outdoor
413,stadium_1878384079680,stadium,51.780593545397586,19.476194682203488,outdoor
414,restaurant_1878384079728,restaurant,51.765608536620306,19.53243699351727,outdoor
415,university_1878384079776,university,51.75498015812124,19.470338499166324,outdoor
416,park_1878384079824,park,51.76051799123737,19.458451897333457,outdoor
417,park_1878384079872,park,51.74863768601816,19.449771503491885,outdoor
418,parking_1878384079920,parking,51.770205819146476,19.453393398707565,outdoor
419,stadium_1878384079968,stadium,51.80522470700258,19.435200786292917,outdoor
420,library_1878384080016,library,51.74805996802679,19.43024542403627,outdoor
421,bowlingPlace_1878384080064,bowlingPlace,51.753316760907694,19.454632735875727,outdoor
422,cafe_1878384080112,cafe,51.74158774291197,19.46775690885022,outdoor
423,cinema_1878384080160,cinema,51.7608405762207,19.459187570843252,outdoor
424,parking_1878384080208,parking,51.71337902227264,19.419803732442094,outdoor
425,restaurant_1878384080256,restaurant,51.75531320322287,19.53009961004396,outdoor
426,bowlingPlace_1878384080304,bowlingPlace,51.691493208687575,19.456579697617975,outdoor
427,library_1878384080352,library,51.77773518622019,19.455659835429035,outdoor
428,shop_1878384080400,shop,51.758602640966984,19.458980430093654,outdoor
429,cinema_1878384080448,cinema,51.766832128062795,19.51388128699735,outdoor
430,parking_1878384080496,parking,51.74014366555329,19.474977366840985,outdoor
431,parking_1878384080544,parking,51.7708163865345,19.420319936491907,outdoor
432,university_1878384080592,university,51.76666335183958,19.471797567842568,outdoor
433,shop_1878384080640,shop,51.687021654806955,19.45740841006908,outdoor
434,parking_1878384080688,parking,51.77878776705705,19.452233673691374,outdoor
435,restaurant_1878384080736,restaurant,51.799505519727646,19.425751906482898,outdoor
436,stadium_1878384080784,stadium,51.761433961483284,19.446842266211117,outdoor
437,library_1878384080832,library,51.77429663524838,19.43303325278783,outdoor
438,shop_1878384080880,shop,51.75936430763041,19.505256967684108,outdoor
439,park_1878384080928,park,51.772125885850286,19.499861068666842,outdoor
440,restaurant_1878384080976,restaurant,51.68475288869543,19.433913807750123,outdoor
441,shop_1878384081024,shop,51.77578305770733,19.514415405277127,outdoor
442,parking_1878384081072,parking,51.78019358190371,19.461333635005584,outdoor
443,park_1878384081120,park,51.7765490854704,19.473983522890567,outdoor
444,library_1878384081168,library,51.7120690785731,19.491525656020382,outdoor
445,cafe_1878384081216,cafe,51.76523439006718,19.436441938697968,outdoor
446,restaurant_1878384081264,restaurant,51.78387947523494,19.48647731055709,outdoor
447,university_1878384081312,university,51.68492740127847,19.45883522731777,outdoor
448,cafe_1878384081360,cafe,51.756339565321134,19.453524713544336,outdoor
449,park_1878384081408,park,51.73219911582012,19.426603435576716,outdoor
450,shop_1878384081456,shop,51.744570564359464,19.501212869387224,outdoor
451,parking_1878384081504,parking,51.774806397166785,19.453645971759638,outdoor
452,stadium_1878384081552,stadium,51.77084731156727,19.436542520243794,outdoor
453,bowlingPlace_1878384081600,bowlingPlace,51.76871051169372,19.466216133302638,outdoor
454,cafe_1878384081648,cafe,51.72589445802654,19.495536818163966,outdoor
455,parking_1878384081696,parking,51.72426338626561,19.402591390327434,outdoor
456,stadium_1878384081744,stadium,51.82010809550678,19.45573140134042,outdoor
457,cinema_1878384081792,cinema,51.75489207555781,19.459222686353197,outdoor
458,park_1878384081840,park,51.75050535408365,19.480052910214205,outdoor
459,shop_1878384081888,shop,51.76321707272929,19.388858512705806,outdoor
460,university_1878384081936,university,51.72743063231287,19.43059675409926,outdoor
461,university_1878384081984,university,51.762688446933105,19.437732704107262,outdoor
462,restaurant_1878384082032,restaurant,51.748448086369045,19.504024162013163,outdoor
463,university_1878384082080,university,51.76046467400636,19.456427328416,outdoor
464,park_1878384082128,park,51.76685147593955,19.508901156775107,outdoor
465,park_1878384082176,park,51.713930051140146,19.45851880157209,outdoor
466,cafe_1878384082224,cafe,51.73623359229134,19.47416120773536,outdoor
467,cinema_1878384082272,cinema,51.755990316536504,19.45216712274605,outdoor
468,parking_1878384082320,parking,51.80258512464416,19.45522027837837,outdoor
469,restaurant_1878384082368,restaurant,51.74094332092374,19.456742816457503,outdoor
470,stadium_1878384082416,stadium,51.78772259137507,19.48131786927612,outdoor
471,university_1878384082464,university,51.72920436133513,19.44370575351934,outdoor
472,library_1878384082512,library,51.772900486701324,19.455428530499795,outdoor
473,stadium_1878384082560,stadium,51.770332984509,19.431885905991862,outdoor
474,shop_1878384082608,shop,51.79659085530802,19.477415841569613,outdoor
475,stadium_1878384082656,stadium,51.76990127869418,19.474895307102738,outdoor
476,stadium_1878384082704,stadium,51.748564159773146,19.449502597837768,outdoor
477,park_1878384082752,park,51.71655215568738,19.465156021369797,outdoor
478,library_1878384082800,library,51.74086681757425,19.472425723795695,outdoor
479,park_1878384082848,park,51.75653816567122,19.45723469107113,outdoor
480,university_1878384082896,university,51.69089356239037,19.43035365758055,outdoor
481,park_1878384079200,park,51.7504585260629,19.435651311027378,outdoor
482,restaurant_1878384079152,restaurant,51.76088277229776,19.457387682804388,outdoor
483,cafe_1878384079104,cafe,51.709903365362386,19.40146720843884,outdoor
484,restaurant_1878384079056,restaurant,51.82088571248876,19.4758287998981,outdoor
485,cafe_1878384079008,cafe,51.78020629101978,19.508731223920773,outdoor
486,cafe_1878384078960,cafe,51.71029068676646,19.396806932343726,outdoor
487,stadium_1878384078912,stadium,51.75401945445843,19.416906281703522,outdoor
488,library_1878384112016,library,51.78643970160863,19.478361625785436,outdoor
489,park_1878384112064,park,51.796038785856304,19.428551211022903,outdoor
490,shop_1878384112112,shop,51.75276171572047,19.446370121734724,outdoor
491,university_1878384112160,university,51.73912820530382,19.480821295637192,outdoor
492,library_1878384112208,library,51.74717848399405,19.41128467783198,outdoor
493,library_1878384112256,library,51.79447060729011,19.415844189251,outdoor
494,shop_1878384112304,shop,51.78110172951776,19.464187079316495,outdoor
495,restaurant_1878384112352,restaurant,51.80425463843615,19.51990643143789,outdoor
496,library_1878384112400,library,51.804124389256,19.41739730640862,outdoor
497,library_1878384112448,library,51.72047061524225,19.467173720818035,outdoor
498,library_1878384112496,library,51.82589672127991,19.48015308443151,outdoor
499,stadium_1878384112544,stadium,51.70677794246647,19.448060060543767,outdoor
500,parking_1878384112592,parking,51.7491436083183,19.503342575127167,outdoor
501,university_1878384112640,university,51.74620680937441,19.466560844034824,outdoor
502,stadium_1878384112688,stadium,51.732985948437516,19.48193674077213,outdoor
503,cinema_1878384112736,cinema,51.762344360313406,19.457090249874877,outdoor
504,parking_1878384112784,parking,51.809961518470885,19.46818217148073,outdoor
505,restaurant_1878384112832,restaurant,51.76472778615405,19.45479120613956,outdoor
506,restaurant_1878384112880,restaurant,51.77308220508562,19.39966135636344,outdoor
507,parking_1878384112928,parking,51.737529113892215,19.50226927971584,outdoor
508,cafe_1878384112976,cafe,51.78311296957618,19.457444081761114,outdoor
509,restaurant_1878384113024,restaurant,51.74179647050475,19.384556515882554,outdoor
510,stadium_1878384113072,stadium,51.76368379620608,19.461896558002433,outdoor
511,restaurant_1878384113120,restaurant,51.74421272832663,19.48344325440617,outdoor
512,restaurant_1878384113168,restaurant,51.74802289788324,19.449230050025694,outdoor
513,cinema_1878384113216,cinema,51.763945988946,19.457487470927592,outdoor
514,university_1878384113264,university,51.7561628835701,19.47132481893126,outdoor
515,cafe_1878384113312,cafe,51.795991764038774,19.424618236145868,outdoor
516,cinema_1878384113360,cinema,51.72433252740091,19.499736167286205,outdoor
517,library_1878384113408,library,51.72179720032429,19.49908219312954,outdoor
518,park_1878384113456,park,51.80020536160363,19.467946258994427,outdoor
519,cafe_1878384113504,cafe,51.80558876290217,19.395150902788153,outdoor
520,cafe_1878384113552,cafe,51.75397280915165,19.47081651427547,outdoor
521,library_1878384113600,library,51.765143660947786,19.46250616817672,outdoor
522,parking_1878384113648,parking,51.79610448993945,19.4164910439567,outdoor
523,shop_1878384113696,shop,51.831381697980625,19.48666453441662,outdoor
524,park_1878384113744,park,51.83570525566625,19.43760978039604,outdoor
525,cinema_1878384113792,cinema,51.812183324827515,19.489887655059352,outdoor
526,cafe_1878384113840,cafe,51.75462239657042,19.39906086917601,outdoor
527,restaurant_1878384113888,restaurant,51.762462909547125,19.41012834548045,outdoor
528,university_1878384113936,university,51.77545123028331,19.46355844504031,outdoor
529,bowlingPlace_1878384113984,bowlingPlace,51.75763221862294,19.453283704391747,outdoor
530,library_1878384114032,library,51.70380667139482,19.502033256640527,outdoor
531,restaurant_1878384114080,restaurant,51.7400978849453,19.439996663647815,outdoor
532,parking_1878384114128,parking,51.81865021299862,19.444874540831147,outdoor
533,cafe_1878384114176,cafe,51.77088193747662,19.494079684340274,outdoor
534,stadium_1878384114224,stadium,51.786829621366344,19.437220742140298,outdoor
535,park_1878384114272,park,51.76404214202476,19.45510408190898,outdoor
536,library_1878384114320,library,51.75597147623393,19.510832688422028,outdoor
537,parking_1878384114368,parking,51.77156623530434,19.429818810992565,outdoor
538,library_1878384114416,library,51.78835095976655,19.450748859028575,outdoor
539,shop_1878384114464,shop,51.74988161413962,19.46512513222376,outdoor
540,library_1878384114512,library,51.74619729134654,19.51414684841537,outdoor
541,cinema_1878384114560,cinema,51.731577619764664,19.51196429212988,outdoor
542,library_1878384114608,library,51.810514963979,19.44527229913958,outdoor
543,library_1878384114656,library,51.77687013471478,19.417468420377485,outdoor
544,university_1878384114704,university,51.78052123959606,19.450616231143524,outdoor
545,restaurant_1878384114752,restaurant,51.7633633682878,19.461700450045022,outdoor
546,shop_1878384114800,shop,51.75568882299719,19.411357043672805,outdoor
547,cafe_1878384114848,cafe,51.75506492098563,19.436586299126592,outdoor
548,cafe_1878384114896,cafe,51.800804997766456,19.487487926839194,outdoor
549,park_1878384114944,park,51.80344692926749,19.502040485234144,outdoor
550,cinema_1878384114992,cinema,51.76848444995124,19.493824025995973,outdoor
551,university_1878384115040,university,51.738628075142636,19.424884032307773,outdoor
552,parking_1878384115088,parking,51.74076729234953,19.47325681283141,outdoor
553,restaurant_1878384115136,restaurant,51.766516493053615,19.526056487000833,outdoor
554,cinema_1878384115184,cinema,51.76354447629074,19.465736608673183,outdoor
555,shop_1878384115232,shop,51.69865675384685,19.408200775541925,outdoor
556,cinema_1878384115280,cinema,51.71517418252651,19.461469703721363,outdoor
557,restaurant_1878384115328,restaurant,51.776260381333735,19.421095334412552,outdoor
558,park_1878384115376,park,51.78546969181168,19.437838277615814,outdoor
559,cinema_1878384115424,cinema,51.76543545183748,19.456324457745716,outdoor
560,restaurant_1878384115472,restaurant,51.77804654222388,19.43453323026391,outdoor
561,cinema_1878384115520,cinema,51.75094610164849,19.475595069936805,outdoor
562,university_1878384115568,university,51.79419879545717,19.47427918410329,outdoor
563,university_1878384115616,university,51.74797784777386,19.47031924245161,outdoor
564,stadium_1878384115664,stadium,51.74149586433466,19.473108389039265,outdoor
565,shop_1878384111680,shop,51.74871636594737,19.463005224802508,outdoor
566,university_1878384111968,university,51.76825060954422,19.394803447609227,outdoor
567,shop_1878384111728,shop,51.758099014194705,19.455098171854242,outdoor
568,cafe_1878384111920,cafe,51.75413187743985,19.46153534864113,outdoor
569,parking_1878384111776,parking,51.74081981981461,19.4353295262433,outdoor
570,stadium_1878384111872,stadium,51.75238259107426,19.461520722417003,outdoor
571,stadium_1878384111824,stadium,51.75393880160893,19.4003003223716,outdoor
572,shop_1878384140688,shop,51.74694109587024,19.443712411124277,outdoor
573,university_1878384140736,university,51.7682301376654,19.475105711973676,outdoor
574,library_1878384140784,library,51.74785037286982,19.492947369957317,outdoor
575,stadium_1878384140832,stadium,51.75758102507942,19.46358739839545,outdoor
576,stadium_1878384140880,stadium,51.74232780856168,19.436452328882364,outdoor
577,shop_1878384140928,shop,51.76586468726748,19.46579075659202,outdoor
578,university_1878384140976,university,51.778337462190684,19.416744442860402,outdoor
579,cafe_1878384141024,cafe,51.77750640675712,19.40026678086962,outdoor
580,university_1878384141072,university,51.75596915859745,19.4533987863363,outdoor
581,stadium_1878384141120,stadium,51.718446926781695,19.461998604830598,outdoor
582,university_1878384141168,university,51.75395085124664,19.481514364765918,outdoor
583,university_1878384141216,university,51.74880301466809,19.48869168276398,outdoor
584,parking_1878384141264,parking,51.74781805390718,19.46525673898086,outdoor
585,cinema_1878384141312,cinema,51.77243429204722,19.45019495048504,outdoor
586,shop_1878384141360,shop,51.786364440285574,19.40444623600307,outdoor
587,stadium_1878384141408,stadium,51.79523264880209,19.43267266654667,outdoor
588,parking_1878384141456,parking,51.786831825462,19.463445217588777,outdoor
589,cafe_1878384141504,cafe,51.76801662167607,19.454768956575908,outdoor
590,bowlingPlace_1878384141552,bowlingPlace,51.794428871091796,19.415379007144058,outdoor
591,parking_1878384141600,parking,51.737971936859786,19.459749826332846,outdoor
592,university_1878384141648,university,51.76224278057109,19.498234044141977,outdoor
593,cafe_1878384141696,cafe,51.75979397556613,19.447899110031635,outdoor
594,library_1878384141744,library,51.70142849279007,19.46825569170307,outdoor
595,bowlingPlace_1878384141792,bowlingPlace,51.736217898884874,19.47571440400116,outdoor
596,stadium_1878384141840,stadium,51.809437413014294,19.48795534518163,outdoor
597,parking_1878384141888,parking,51.71047785444266,19.477291942676633,outdoor
598,cafe_1878384141936,cafe,51.777107730055704,19.440654362263366,outdoor
599,cafe_1878384141984,cafe,51.708225636681725,19.399568957068745,outdoor
600,restaurant_1878384142032,restaurant,51.75824787664238,19.457544270881858,outdoor
601,shop_1878384142080,shop,51.73337343578131,19.488222004156174,outdoor
602,university_1878384142128,university,51.80458375085786,19.495908006535856,outdoor
603,park_1878384142176,park,51.773305222348924,19.43324117985908,outdoor
604,parking_1878384142224,parking,51.75102833214254,19.47001816038618,outdoor
605,parking_1878384142272,parking,51.76094491640353,19.4627371853115,outdoor
606,university_1878384142320,university,51.71564852797595,19.48822920798976,outdoor
607,library_1878384142368,library,51.81905816532592,19.492633759478014,outdoor
608,university_1878384142416,university,51.759059851055845,19.45170161568083,outdoor
609,stadium_1878384142464,stadium,51.7195702765257,19.481220106207225,outdoor
610,library_1878384142512,library,51.74423770739203,19.450490159663435,outdoor
611,restaurant_1878384142560,restaurant,51.69895155041327,19.459301472809194,outdoor
612,university_1878384142608,university,51.79700893388047,19.44276899591106,outdoor
613,cinema_1878384142656,cinema,51.796337545048296,19.416096176558973,outdoor
614,park_1878384142704,park,51.75434071952712,19.46337481298524,outdoor
615,stadium_1878384142752,stadium,51.7819194578053,19.47771742386454,outdoor
616,cinema_1878384142800,cinema,51.769905038911766,19.474531183774687,outdoor
617,library_1878384142848,library,51.72211195494462,19.42753779093456,outdoor
618,restaurant_1878384142896,restaurant,51.749252967970634,19.431942224997563,outdoor
619,parking_1878384142944,parking,51.729639830959435,19.480358788168175,outdoor
620,library_1878384142992,library,51.758813548855805,19.50239416172724,outdoor
621,park_1878384143040,park,51.7604494812155,19.45473218419285,outdoor
622,university_1878384143088,university,51.7720816089888,19.47357620521211,outdoor
623,park_1878384143136,park,51.76521996139076,19.40303052538069,outdoor
624,university_1878384143184,university,51.74643615978143,19.420234007842623,outdoor
625,park_1878384143232,park,51.75796943982258,19.45940208714429,outdoor
626,university_1878384143280,university,51.74156281178804,19.45117276409992,outdoor
627,library_1878384143328,library,51.7458334581273,19.45432523324812,outdoor
628,cinema_1878384143376,cinema,51.77446735762203,19.457648391554667,outdoor
629,parking_1878384143424,parking,51.755952987279485,19.461773502418442,outdoor
630,cinema_1878384143472,cinema,51.765222136964006,19.45883656698913,outdoor
631,park_1878384143520,park,51.82729923964922,19.449773056760364,outdoor
632,cinema_1878384143568,cinema,51.75632089664042,19.461447516159325,outdoor
633,cafe_1878384143616,cafe,51.797708407088834,19.446339553805597,outdoor
634,university_1878384143664,university,51.775444850966686,19.4980602484575,outdoor
635,parking_1878384143712,parking,51.72166633895105,19.418323382868042,outdoor
636,cafe_1878384143760,cafe,51.780115509742586,19.39572483756208,outdoor
637,park_1878384143808,park,51.7427750724351,19.434384452020208,outdoor
638,university_1878384143856,university,51.789750118940816,19.434324057031375,outdoor
639,library_1878384143904,library,51.75785808680535,19.480516372167212,outdoor
640,shop_1878384143952,shop,51.81463538268905,19.406585846676222,outdoor
641,university_1878384144000,university,51.77469547704178,19.515054033938487,outdoor
642,cafe_1878384144048,cafe,51.72809242093333,19.42498394736056,outdoor
643,parking_1878384144096,parking,51.77426483525249,19.44347247748355,outdoor
644,library_1878384144144,library,51.779072445957866,19.406768347127556,outdoor
645,library_1878384144192,library,51.730850108893534,19.494365822854107,outdoor
646,library_1878384144240,library,51.79471900863371,19.506836241753845,outdoor
647,university_1878384144288,university,51.73013197658758,19.49687835664837,outdoor
648,shop_1878384144336,shop,51.76545224180678,19.470307520827784,outdoor
649,cinema_1878384140640,cinema,51.72980465788488,19.50923330427004,outdoor
650,park_1878384140592,park,51.75393800112774,19.439387574777726,outdoor
651,parking_1878384140544,parking,51.71311865783284,19.47595135390813,outdoor
652,university_1878384140496,university,51.801196006763846,19.48609384144817,outdoor
653,stadium_1878384140448,stadium,51.765598524674004,19.47692921782677,outdoor
654,stadium_1878384140400,stadium,51.78125310372061,19.411696833371757,outdoor
655,restaurant_1878384140352,restaurant,51.76095253314051,19.457131994077784,outdoor
656,restaurant_1878384173456,restaurant,51.745130053488175,19.45809045284305,outdoor
657,university_1878384173504,university,51.75401868245766,19.403692408306423,outdoor
658,parking_1878384173552,parking,51.76010928128139,19.488427559454014,outdoor
659,restaurant_1878384173600,restaurant,51.79593177390415,19.470432123356126,outdoor
660,parking_1878384173648,parking,51.7005532439815,19.461460967907097,outdoor
661,parking_1878384173696,parking,51.82861182073551,19.454431248397373,outdoor
662,stadium_1878384173744,stadium,51.790211154562,19.496877335114622,outdoor
663,parking_1878384173792,parking,51.76055138011779,19.463265002837396,outdoor
664,parking_1878384173840,parking,51.73356879577496,19.4421613587057,outdoor
665,library_1878384173888,library,51.79556758368671,19.387210963156804,outdoor
666,cafe_1878384173936,cafe,51.71120923299547,19.44471386381734,outdoor
667,parking_1878384173984,parking,51.687883098606314,19.46117688326147,outdoor
668,parking_1878384174032,parking,51.750634512568965,19.45752342124435,outdoor
669,university_1878384174080,university,51.75295357601079,19.46151232856605,outdoor
670,stadium_1878384174128,stadium,51.75829529584859,19.456641958573208,outdoor
671,stadium_1878384174176,stadium,51.75531681182322,19.443276635767113,outdoor
672,university_1878384174224,university,51.80216565282192,19.51867347484725,outdoor
673,cinema_1878384174272,cinema,51.76255035787396,19.50507804524896,outdoor
674,cafe_1878384174320,cafe,51.74163780758632,19.473196534773884,outdoor
675,library_1878384174368,library,51.71753101644928,19.430523851594387,outdoor
676,park_1878384174416,park,51.757660605973996,19.492843358184253,outdoor
677,cafe_1878384174464,cafe,51.75533519789926,19.45073322787206,outdoor
678,library_1878384174512,library,51.798371967915614,19.43066150837753,outdoor
679,park_1878384174560,park,51.76520943846698,19.46025676896172,outdoor
680,library_1878384174608,library,51.803761526090994,19.472970712924866,outdoor
681,stadium_1878384174656,stadium,51.70536352544925,19.45043328314719,outdoor
682,stadium_1878384174704,stadium,51.75816756309431,19.456291412798052,outdoor
683,stadium_1878384174752,stadium,51.76147237139323,19.46848119048339,outdoor
684,restaurant_1878384174800,restaurant,51.784531431337165,19.478202477430774,outdoor
685,university_1878384174848,university,51.76143093486856,19.418839524450625,outdoor
686,cafe_1878384174896,cafe,51.81988081789614,19.471231063118356,outdoor
687,cinema_1878384174944,cinema,51.75038298548929,19.512731584592622,outdoor
688,park_1878384174992,park,51.74062532169786,19.470497838867814,outdoor
689,cafe_1878384175040,cafe,51.73510455070333,19.46917743514375,outdoor
690,shop_1878384175088,shop,51.830569279725594,19.48740605198102,outdoor
691,university_1878384175136,university,51.77246336628294,19.468434048466023,outdoor
692,parking_1878384175184,parking,51.768367544445994,19.515050881664553,outdoor
693,stadium_1878384175232,stadium,51.8203004630186,19.484161647674586,outdoor
694,restaurant_1878384175280,restaurant,51.73565567111223,19.44771967740299,outdoor
695,shop_1878384175328,shop,51.76545049581801,19.44381416439265,outdoor
696,stadium_1878384175376,stadium,51.75901571819353,19.461643061558078,outdoor
697,restaurant_1878384175424,restaurant,51.813332758624234,19.46230837312699,outdoor
698,restaurant_1878384175472,restaurant,51.78017019776515,19.485371746658068,outdoor
699,shop_1878384175520,shop,51.801441042780596,19.425400161154275,outdoor
700,cafe_1878384175568,cafe,51.78226996719577,19.443353105629217,outdoor
701,library_1878384175616,library,51.78405919649182,19.48423561111352,outdoor
702,stadium_1878384175664,stadium,51.72637915147885,19.455812656395995,outdoor
703,shop_1878384175712,shop,51.693314023006344,19.457978303504692,outdoor
704,cafe_1878384175760,cafe,51.71582163714913,19.506619761030407,outdoor
705,restaurant_1878384175808,restaurant,51.77106609937918,19.446677403738526,outdoor
706,cafe_1878384175856,cafe,51.7587182125653,19.471071639518296,outdoor
707,parking_1878384175904,parking,51.720076212834115,19.452025254681086,outdoor
708,shop_1878384175952,shop,51.80126013186988,19.46098198074486,outdoor
709,bowlingPlace_1878384176000,bowlingPlace,51.78099433294882,19.419583975229937,outdoor
710,cafe_1878384176048,cafe,51.734951068770094,19.47269700257462,outdoor
711,park_1878384176096,park,51.766690107502825,19.446660456547527,outdoor
712,university_1878384176144,university,51.747313898012,19.39308109287519,outdoor
713,stadium_1878384176192,stadium,51.76238699522838,19.471085941974575,outdoor
714,cinema_1878384176240,cinema,51.74008977048725,19.42458939196658,outdoor
715,restaurant_1878384176288,restaurant,51.72992398280283,19.496746408450576,outdoor
716,restaurant_1878384176336,restaurant,51.74840198817914,19.522845766518337,outdoor
717,bowlingPlace_1878384176384,bowlingPlace,51.78474937999372,19.4021811134129,outdoor
718,parking_1878384176432,parking,51.72400046685432,19.49859665681275,outdoor
719,park_1878384176480,park,51.767815828466034,19.4682308015415,outdoor
720,parking_1878384176528,parking,51.79351305018628,19.507891839752077,outdoor
721,restaurant_1878384176576,restaurant,51.71029488119641,19.496568281849104,outdoor
722,cinema_1878384176624,cinema,51.79911070037762,19.4567910819026,outdoor
723,university_1878384176672,university,51.75891727274397,19.456888645073413,outdoor
724,stadium_1878384176720,stadium,51.72047248408538,19.476945842838788,outdoor
725,park_1878384176768,park,51.757644496686154,19.47120440236582,outdoor
726,shop_1878384176816,shop,51.76108462107018,19.462676366204324,outdoor
727,park_1878384176864,park,51.74535919358008,19.487673754318976,outdoor
728,restaurant_1878384176912,restaurant,51.737176521314964,19.410518284756364,outdoor
729,library_1878384176960,library,51.7643436941094,19.436787009897927,outdoor
730,shop_1878384177008,shop,51.76328641180915,19.47206724537862,outdoor
731,university_1878384177056,university,51.76660453254605,19.494034685537653,outdoor
732,cafe_1878384177104,cafe,51.78844781016719,19.466489366848567,outdoor
733,park_1878384173408,park,51.782175723692255,19.4380418767677,outdoor
734,cafe_1878384173360,cafe,51.736916813600466,19.47144321839998,outdoor
735,cafe_1878384173312,cafe,51.771559981485666,19.450460220394113,outdoor
736,parking_1878384173264,parking,51.786563108293144,19.45661281449926,outdoor
737,park_1878384173216,park,51.722752163170505,19.46999288300321,outdoor
738,shop_1878384173168,shop,51.83806676038288,19.463598878594073,outdoor
739,restaurant_1878384173120,restaurant,51.83169094099869,19.462688314864188,outdoor
740,cinema_1878384206224,cinema,51.73055121275021,19.50741297669901,outdoor
741,library_1878384206272,library,51.789540311569425,19.470226288722156,outdoor
742,cafe_1878384206320,cafe,51.78586253915822,19.47331678939983,outdoor
743,shop_1878384206368,shop,51.75866631027194,19.517848338826422,outdoor
744,restaurant_1878384206416,restaurant,51.76216615746645,19.47813114791217,outdoor
745,parking_1878384206464,parking,51.76153209185776,19.457818520830696,outdoor
746,cafe_1878384206512,cafe,51.74866283537782,19.386369764477365,outdoor
747,library_1878384206560,library,51.73874653413846,19.439014047596334,outdoor
748,stadium_1878384206608,stadium,51.75145779866985,19.452616428532835,outdoor
749,cinema_1878384206656,cinema,51.71782182688919,19.523059386127287,outdoor
750,park_1878384206704,park,51.782716795354425,19.429070738003407,outdoor
751,cinema_1878384206752,cinema,51.78805960691036,19.511947782355563,outdoor
752,parking_1878384206800,parking,51.775190767104945,19.43203535271635,outdoor
753,university_1878384206848,university,51.790506607562385,19.522658835162684,outdoor
754,bowlingPlace_1878384206896,bowlingPlace,51.756293064560595,19.468313782526888,outdoor
755,university_1878384206944,university,51.72208937039837,19.44575216990559,outdoor
756,restaurant_1878384206992,restaurant,51.770115891563755,19.516892413074803,outdoor
757,shop_1878384207040,shop,51.77765931054641,19.505157276905802,outdoor
758,library_1878384207088,library,51.746288210917136,19.468052574981964,outdoor
759,university_1878384207136,university,51.77408181495559,19.50878265839958,outdoor
760,restaurant_1878384207184,restaurant,51.72380602194155,19.521571229587167,outdoor
761,parking_1878384207232,parking,51.74180198957521,19.479633107061932,outdoor
762,stadium_1878384207280,stadium,51.74820777706647,19.490689535579328,outdoor
763,restaurant_1878384207328,restaurant,51.81507865066966,19.410948413862723,outdoor
764,park_1878384207376,park,51.749440127947445,19.4490170959197,outdoor
765,parking_1878384207424,parking,51.77981806251878,19.480915599163737,outdoor
766,parking_1878384207472,parking,51.76515699388681,19.45104766584812,outdoor
767,park_1878384207520,park,51.75364232699588,19.437116742383107,outdoor
768,bowlingPlace_1878384207568,bowlingPlace,51.76079888422244,19.392340047642477,outdoor
769,shop_1878384207616,shop,51.75724698139078,19.454646577847775,outdoor
770,parking_1878384207664,parking,51.74131770635989,19.453057623606743,outdoor
771,restaurant_1878384207712,restaurant,51.74318649163213,19.430755390741634,outdoor
772,cafe_1878384207760,cafe,51.74059627202578,19.42809595102295,outdoor
773,shop_1878384207808,shop,51.7512355999841,19.485091017465457,outdoor
774,stadium_1878384207856,stadium,51.75340341727602,19.456043104596798,outdoor
775,library_1878384207904,library,51.73395885035443,19.42882090647766,outdoor
776,university_1878384207952,university,51.77645967743053,19.525252656967808,outdoor
777,restaurant_1878384208000,restaurant,51.77685174431777,19.42908463601535,outdoor
778,cafe_1878384208048,cafe,51.71789898922546,19.462795605606924,outdoor
